49.908957,18.192456
49.908895,18.192383
49.908832,18.192313
49.908769,18.192245
49.908705,18.192182
49.90864,18.192123
49.908574,18.192068
49.908505,18.192014
49.908436,18.191964
49.908366,18.191913
49.908295,18.191865
49.908223,18.191821
49.908149,18.191778
49.908074,18.191738
49.907999,18.191699
49.907924,18.191663
49.90785,18.191626
49.907775,18.191594
49.907701,18.191565
49.907626,18.191536
49.907551,18.191508
49.907476,18.191479
49.907401,18.191453
49.907327,18.191428
49.907255,18.191405
49.907182,18.191381
49.907108,18.191358
49.907035,18.191339
49.906962,18.19132
49.906889,18.191299
49.906817,18.191279
49.906745,18.191262
49.906674,18.191245
49.906601,18.191228
49.906528,18.191212
49.906454,18.191195
49.906383,18.19118
49.906311,18.191164
49.906238,18.191148
49.906165,18.191134
49.90609,18.19112
49.906016,18.191112
49.905941,18.191101
49.905864,18.191089
49.905786,18.191078
49.905707,18.191064
49.905628,18.191054
49.905549,18.191043
49.905471,18.191032
49.905395,18.191021
49.905318,18.191009
49.90524,18.190993
49.905163,18.190975
49.905086,18.19096
49.905008,18.190949
49.904928,18.190939
49.904848,18.190929
49.904768,18.190916
49.904688,18.190903
49.904608,18.190893
49.904528,18.190879
49.904449,18.190864
49.90437,18.190848
49.904291,18.190836
49.90421,18.190824
49.904131,18.190807
49.904048,18.190789
49.903965,18.19077
49.903884,18.190754
49.903803,18.190742
49.903718,18.190726
49.903635,18.190708
49.903553,18.190685
49.903471,18.190657
49.90339,18.190629
49.90331,18.190599
49.903225,18.190566
49.903142,18.190531
49.903063,18.190491
49.902988,18.190448
49.902917,18.190401
49.902847,18.190355
49.902777,18.190309
49.902707,18.190262
49.902636,18.190213
49.902568,18.190166
49.902498,18.190116
49.902431,18.190055
49.902368,18.189998
49.902305,18.189942
49.90224,18.189882
49.902177,18.189821
49.902119,18.189757
49.902058,18.189692
49.901996,18.189626
49.901931,18.189557
49.90187,18.189483
49.901811,18.189406
49.901753,18.189328
49.901694,18.189251
49.901635,18.189176
49.901577,18.189104
49.901519,18.189029
49.901461,18.188953
49.901405,18.18887
49.901353,18.188781
49.901304,18.188689
49.90126,18.188592
49.901217,18.188495
49.901174,18.188397
49.901129,18.188299
49.901083,18.188203
49.901033,18.188105
49.900982,18.188011
49.900932,18.187918
49.900882,18.187823
49.900833,18.187727
49.900783,18.187633
49.900732,18.18754
49.900681,18.187444
49.900633,18.187347
49.900584,18.18725
49.900535,18.187154
49.900485,18.187059
49.900433,18.186966
49.90038,18.186872
49.900325,18.18678
49.900267,18.186681
49.90021,18.186584
49.900151,18.18649
49.900095,18.186392
49.900036,18.186289
49.899975,18.186196
49.899914,18.186101
49.899855,18.186006
49.899789,18.185916
49.899726,18.185823
49.899665,18.185733
49.899606,18.185641
49.899546,18.18555
49.899485,18.185452
49.899424,18.185353
49.899364,18.185251
49.899304,18.185155
49.899243,18.185071
49.899187,18.184991
49.89914,18.184916
49.899099,18.184847
49.899064,18.184783
49.899027,18.184733
49.898994,18.18469
49.898959,18.184656
49.898925,18.184622
49.898896,18.184582
49.898872,18.184543
49.898854,18.184506
49.898835,18.184468
49.898815,18.184429
49.898792,18.184392
49.898767,18.184353
49.898747,18.184315
49.898731,18.18429
49.898718,18.184265
49.898702,18.184239
49.898685,18.184212
49.898666,18.184179
49.898651,18.184141
49.898631,18.184099
49.898599,18.184059
49.898559,18.184025
49.898508,18.18401
49.898451,18.184014
49.898392,18.184043
49.898333,18.184085
49.898272,18.184135
49.898216,18.184183
49.898165,18.184232
49.898113,18.184275
49.898059,18.184305
49.898007,18.184337
49.897955,18.184368
49.897899,18.184403
49.897839,18.184442
49.897775,18.18449
49.897715,18.184516
49.897657,18.184533
49.8976,18.184543
49.897545,18.184544
49.897494,18.184538
49.897444,18.184527
49.897398,18.184503
49.897351,18.184461
49.897309,18.184398
49.897276,18.184318
49.897245,18.18423
49.897213,18.184141
49.897175,18.184053
49.897134,18.183968
49.897095,18.183882
49.897055,18.1838
49.897011,18.183721
49.896957,18.183645
49.896897,18.183573
49.89683,18.183508
49.896758,18.183449
49.896682,18.183394
49.896601,18.183338
49.89652,18.183278
49.896437,18.183221
49.896351,18.183165
49.896263,18.183112
49.896175,18.18306
49.896086,18.183011
49.895995,18.182965
49.895902,18.182921
49.895809,18.18288
49.895715,18.182834
49.895616,18.182788
49.89552,18.18273
49.895427,18.182669
49.895334,18.182609
49.895242,18.182545
49.895151,18.182477
49.895062,18.182401
49.89497,18.182324
49.89488,18.182244
49.894791,18.182162
49.894697,18.182085
49.894604,18.182008
49.894511,18.181927
49.89442,18.181841
49.894328,18.181753
49.89424,18.181666
49.89415,18.181586
49.89406,18.181499
49.89397,18.181412
49.89388,18.181336
49.893793,18.181252
49.893705,18.181167
49.893618,18.181081
49.893533,18.180989
49.893449,18.180898
49.893368,18.180805
49.893286,18.180711
49.893205,18.180615
49.893124,18.180523
49.893045,18.18043
49.892966,18.180335
49.892887,18.180238
49.892811,18.180142
49.892738,18.180043
49.892666,18.179943
49.892594,18.179842
49.892523,18.179744
49.892454,18.179647
49.892385,18.179548
49.892318,18.179449
49.892252,18.179356
49.892184,18.179262
49.892118,18.179165
49.892053,18.17907
49.891989,18.178975
49.891925,18.178882
49.891862,18.17879
49.891799,18.178698
49.891736,18.178604
49.891673,18.178511
49.891613,18.178419
49.891552,18.178329
49.891493,18.178239
49.891433,18.17815
49.891373,18.178061
49.891314,18.177971
49.891253,18.177878
49.891193,18.177787
49.891133,18.177695
49.891073,18.177602
49.891013,18.177513
49.890952,18.177423
49.890893,18.177333
49.890834,18.177244
49.890775,18.177155
49.890716,18.177067
49.890656,18.176976
49.890597,18.176883
49.89054,18.17679
49.890483,18.176699
49.890424,18.17661
49.890364,18.17652
49.890304,18.176431
49.890243,18.176341
49.890184,18.176252
49.890123,18.176163
49.890063,18.176077
49.890005,18.175991
49.889947,18.175903
49.889889,18.175815
49.889829,18.175729
49.889768,18.175641
49.889707,18.175555
49.889644,18.175474
49.889579,18.175396
49.889512,18.175321
49.889443,18.175247
49.889375,18.175176
49.889306,18.175105
49.889235,18.175039
49.889163,18.174978
49.889089,18.174918
49.889017,18.174858
49.888945,18.174799
49.888874,18.17474
49.888804,18.174683
49.888733,18.174626
49.888662,18.174569
49.88859,18.174516
49.88852,18.174463
49.88845,18.17441
49.888376,18.174363
49.888301,18.17432
49.888229,18.174276
49.888157,18.174232
49.888083,18.174189
49.888009,18.174152
49.887936,18.174114
49.887862,18.174074
49.887786,18.174039
49.887709,18.174004
49.887632,18.173967
49.887555,18.173933
49.887479,18.173898
49.887402,18.173868
49.887324,18.173849
49.887247,18.173828
49.887169,18.17381
49.887091,18.173796
49.887014,18.173782
49.886936,18.173772
49.886858,18.173766
49.886782,18.173758
49.886704,18.17375
49.886626,18.173741
49.886548,18.173728
49.886469,18.173716
49.886392,18.173702
49.886314,18.173687
49.886237,18.173676
49.88616,18.173667
49.886083,18.173659
49.886005,18.173646
49.885926,18.17363
49.885847,18.173616
49.885768,18.173602
49.885689,18.173592
49.885608,18.173584
49.885527,18.173577
49.885447,18.173567
49.885366,18.173558
49.885285,18.173549
49.885204,18.173536
49.885123,18.173525
49.885042,18.173517
49.884963,18.17351
49.884885,18.173497
49.884807,18.173486
49.884726,18.173473
49.884642,18.17346
49.884559,18.173446
49.884476,18.17343
49.884395,18.173412
49.884314,18.173391
49.884235,18.173368
49.884157,18.173341
49.884077,18.173313
49.883998,18.173282
49.883919,18.173253
49.883839,18.173225
49.88376,18.173194
49.88368,18.173156
49.8836,18.173118
49.883522,18.173081
49.883442,18.17304
49.883362,18.172997
49.883282,18.172954
49.883204,18.172907
49.883126,18.172857
49.883048,18.172803
49.88297,18.172747
49.882893,18.17269
49.882817,18.172633
49.88274,18.172576
49.882663,18.172522
49.882587,18.172469
49.882511,18.172414
49.882437,18.172355
49.882362,18.172295
49.882289,18.172233
49.882219,18.17217
49.882149,18.17211
49.882078,18.172049
49.882004,18.171987
49.881933,18.171921
49.881863,18.171855
49.881792,18.171791
49.881722,18.171727
49.88165,18.171666
49.881579,18.171608
49.881509,18.171552
49.881438,18.171498
49.88137,18.171442
49.881306,18.171386
49.88124,18.171334
49.881171,18.171284
49.881094,18.171242
49.881014,18.171207
49.880937,18.171171
49.880862,18.171131
49.88079,18.17108
49.880718,18.171028
49.880653,18.17098
49.88059,18.170937
49.880522,18.170897
49.88045,18.170853
49.880379,18.17081
49.880307,18.170772
49.880234,18.170733
49.880159,18.17069
49.880083,18.170647
49.880006,18.1706
49.87993,18.170551
49.879856,18.170501
49.879785,18.170449
49.879715,18.170395
49.879649,18.17034
49.879583,18.170282
49.879519,18.170224
49.87946,18.170166
49.8794,18.170111
49.87934,18.170055
49.879281,18.169998
49.879223,18.169944
49.879162,18.169889
49.879104,18.169829
49.879043,18.169773
49.878982,18.169719
49.878921,18.169665
49.878861,18.169611
49.878799,18.169559
49.878738,18.169506
49.878678,18.169455
49.878619,18.169406
49.878562,18.169362
49.878504,18.169324
49.878443,18.169291
49.878382,18.169265
49.878322,18.169244
49.878263,18.169226
49.878204,18.169209
49.878145,18.169193
49.878087,18.169176
49.878028,18.169159
49.877973,18.169145
49.877917,18.169133
49.877863,18.169125
49.87781,18.169116
49.877759,18.169107
49.87771,18.169098
49.877665,18.169093
49.87762,18.169092
49.877573,18.169085
49.877522,18.169083
49.877469,18.169084
49.877418,18.169083
49.877365,18.169095
49.87731,18.16911
49.877254,18.169119
49.877196,18.169129
49.877139,18.169138
49.87708,18.169146
49.877023,18.169156
49.876968,18.169164
49.876913,18.169169
49.876859,18.169171
49.876803,18.169175
49.876749,18.169177
49.876694,18.169177
49.876638,18.169179
49.876581,18.169178
49.876523,18.169171
49.876466,18.169163
49.876406,18.169161
49.876347,18.169153
49.876288,18.169131
49.876233,18.169103
49.876179,18.169072
49.876126,18.169042
49.876072,18.169011
49.87602,18.168978
49.875967,18.168946
49.875915,18.16891
49.875861,18.168873
49.875806,18.168834
49.875751,18.168794
49.875698,18.168754
49.875644,18.168714
49.875591,18.168677
49.875539,18.16864
49.875488,18.168602
49.875438,18.168561
49.87539,18.16852
49.875341,18.168481
49.875291,18.168443
49.875242,18.168403
49.875192,18.168367
49.875143,18.168333
49.875093,18.168302
49.87504,18.168277
49.874989,18.168251
49.874938,18.168224
49.874888,18.168201
49.874838,18.168176
49.87479,18.168153
49.874741,18.168135
49.874692,18.168115
49.874644,18.168101
49.874597,18.168091
49.87455,18.16808
49.874502,18.168072
49.874455,18.168063
49.87441,18.16805
49.874366,18.168039
49.874324,18.168027
49.874284,18.168018
49.874246,18.168008
49.87421,18.168
49.874175,18.167992
49.874142,18.167979
49.874108,18.167969
49.874075,18.167959
49.874042,18.167945
49.874009,18.167934
49.873975,18.167923
49.87394,18.167918
49.873908,18.167909
49.873876,18.167899
49.873844,18.167889
49.873812,18.16788
49.87378,18.167873
49.873747,18.167865
49.873714,18.167858
49.87368,18.167852
49.873647,18.167842
49.873615,18.167833
49.873583,18.167823
49.87355,18.167813
49.873516,18.167802
49.873482,18.167791
49.873449,18.16778
49.873418,18.167767
49.873387,18.167755
49.873354,18.16774
49.873321,18.167726
49.873288,18.167713
49.873256,18.167699
49.873223,18.167683
49.87319,18.167671
49.873157,18.167662
49.873123,18.167652
49.873088,18.167643
49.873054,18.167634
49.873021,18.167621
49.872985,18.167611
49.872951,18.167601
49.872915,18.167587
49.872878,18.167578
49.872844,18.167569
49.872812,18.16756
49.872781,18.167551
49.87275,18.167542
49.872718,18.167529
49.872688,18.167521
49.872659,18.167511
49.87263,18.167498
49.872599,18.167485
49.872567,18.167471
49.872533,18.167459
49.872501,18.167452
49.872469,18.167447
49.872436,18.167442
49.872403,18.167431
49.872371,18.167418
49.872341,18.167405
49.872313,18.167394
49.872284,18.167385
49.872253,18.167382
49.872223,18.167382
49.872192,18.167387
49.87216,18.167392
49.872131,18.1674
49.872104,18.167419
49.872077,18.16744
49.872053,18.16746
49.872032,18.167478
49.872012,18.167498
49.871994,18.167523
49.871977,18.167552
49.87196,18.167581
49.871942,18.16761
49.871925,18.167646
49.871907,18.167684
49.871889,18.167724
49.871874,18.167766
49.871861,18.167809
49.871848,18.167854
49.871838,18.167901
49.871828,18.167949
49.871816,18.167996
49.871807,18.16804
49.871798,18.168086
49.871786,18.168133
49.871774,18.168178
49.871761,18.168222
49.871747,18.168265
49.871733,18.168308
49.87172,18.168349
49.871705,18.16839
49.871689,18.168433
49.871676,18.168475
49.871664,18.168512
49.87165,18.168546
49.871636,18.16859
49.871621,18.168638
49.871608,18.168681
49.871593,18.168724
49.871572,18.168764
49.871546,18.168796
49.87151,18.168814
49.87147,18.168818
49.871431,18.168806
49.871395,18.168779
49.871369,18.168738
49.871358,18.168688
49.87135,18.168638
49.871354,18.168582
49.871366,18.168527
49.871381,18.168471
49.871393,18.168419
49.871404,18.168365
49.871414,18.16831
49.871422,18.168258
49.871427,18.168206
49.871432,18.168151
49.871437,18.168098
49.87144,18.168042
49.871444,18.167985
49.871446,18.167933
49.871448,18.167885
49.871448,18.167839
49.871446,18.167794
49.871441,18.167745
49.871436,18.167695
49.871432,18.167644
49.871427,18.167595
49.871419,18.167551
49.871409,18.167507
49.871396,18.167463
49.871381,18.167423
49.871365,18.167383
49.871348,18.16735
49.871331,18.167317
49.871311,18.167284
49.871292,18.167253
49.871278,18.167218
49.871259,18.167186
49.871239,18.167151
49.871216,18.167115
49.871192,18.167077
49.871168,18.167042
49.871143,18.16701
49.871117,18.16698
49.87109,18.166954
49.871061,18.166931
49.871032,18.166909
49.871005,18.166888
49.870979,18.166866
49.870953,18.166845
49.870928,18.166826
49.870903,18.166807
49.870879,18.166786
49.870856,18.166762
49.870834,18.16674
49.870811,18.166722
49.870787,18.166703
49.870761,18.166686
49.870738,18.166669
49.870716,18.166653
49.870695,18.166633
49.870675,18.166611
49.870654,18.166588
49.870633,18.166564
49.870612,18.166541
49.87059,18.166518
49.87057,18.166493
49.870551,18.166465
49.870532,18.166434
49.870514,18.166402
49.870494,18.166373
49.870475,18.166344
49.870455,18.166317
49.870432,18.166289
49.87041,18.166261
49.87039,18.16623
49.870371,18.166201
49.870349,18.166174
49.870327,18.166147
49.870306,18.16612
49.87029,18.166091
49.870271,18.166066
49.870253,18.166043
49.870233,18.166021
49.87021,18.166002
49.870187,18.165975
49.870166,18.165947
49.870144,18.165922
49.870123,18.165896
49.8701,18.16587
49.870079,18.16584
49.870057,18.165808
49.870036,18.165776
49.870014,18.165747
49.869993,18.16572
49.869971,18.165693
49.86995,18.165667
49.869929,18.16564
49.869907,18.165615
49.869885,18.165586
49.869864,18.165554
49.869844,18.165523
49.869822,18.165494
49.869801,18.165467
49.869779,18.165439
49.869758,18.16541
49.869738,18.165382
49.869716,18.165354
49.869693,18.165327
49.869671,18.165301
49.86965,18.165273
49.869629,18.165244
49.869608,18.165214
49.869587,18.165184
49.869565,18.165149
49.869545,18.165114
49.869528,18.165077
49.869505,18.165045
49.869478,18.165015
49.869455,18.164982
49.869435,18.164948
49.869416,18.164913
49.869396,18.164877
49.869376,18.164837
49.869356,18.164797
49.869339,18.164758
49.869322,18.16472
49.869307,18.164684
49.869292,18.164645
49.86928,18.164603
49.869273,18.164559
49.869264,18.164516
49.869255,18.164476
49.869247,18.164437
49.869238,18.164398
49.869231,18.16436
49.869225,18.164321
49.869222,18.16428
49.86922,18.164233
49.869218,18.164182
49.869211,18.164131
49.869199,18.164085
49.869187,18.164041
49.869176,18.164
49.869164,18.163956
49.869149,18.16391
49.869129,18.163863
49.869102,18.163818
49.869064,18.163784
49.869019,18.163757
49.86897,18.163738
49.868918,18.163726
49.868868,18.163722
49.868818,18.163721
49.868771,18.163717
49.868723,18.163713
49.868674,18.163708
49.868627,18.163707
49.868582,18.163708
49.868536,18.163708
49.868491,18.163704
49.868445,18.163699
49.868398,18.163692
49.868351,18.163689
49.868302,18.163688
49.868254,18.163684
49.868204,18.163679
49.868152,18.163675
49.868098,18.163669
49.868042,18.163664
49.867983,18.163659
49.867922,18.163655
49.86786,18.163653
49.867796,18.163648
49.86773,18.163642
49.867663,18.163636
49.867594,18.163627
49.867525,18.163617
49.867454,18.163609
49.867384,18.163604
49.867312,18.163599
49.867239,18.163591
49.867166,18.163584
49.867093,18.163576
49.867021,18.163568
49.866947,18.163557
49.86687,18.163548
49.866794,18.163538
49.866719,18.163527
49.866642,18.163515
49.866567,18.1635
49.866492,18.163483
49.866415,18.163471
49.866338,18.163459
49.86626,18.163453
49.866181,18.163447
49.866103,18.163439
49.866027,18.163431
49.865951,18.163419
49.865875,18.163407
49.865801,18.16339
49.865726,18.163374
49.865649,18.16336
49.86557,18.163347
49.86549,18.163336
49.865409,18.163322
49.865325,18.163306
49.865241,18.16329
49.865154,18.163274
49.865065,18.163258
49.864977,18.163244
49.86489,18.163231
49.864803,18.16322
49.864717,18.16321
49.864631,18.163196
49.864546,18.163184
49.864463,18.163173
49.864384,18.16316
49.864304,18.163147
49.86422,18.163135
49.864135,18.163125
49.86405,18.163115
49.863965,18.163103
49.863879,18.163091
49.863794,18.163077
49.86371,18.163063
49.863627,18.163049
49.863544,18.163035
49.86346,18.163021
49.863378,18.163005
49.863296,18.162993
49.863215,18.162981
49.863133,18.162969
49.863053,18.162957
49.862972,18.162947
49.862889,18.162935
49.862806,18.162922
49.862725,18.16291
49.862646,18.162901
49.862569,18.162892
49.862494,18.162882
49.86242,18.162873
49.862346,18.162865
49.862273,18.162858
49.862201,18.162851
49.862131,18.162846
49.862061,18.16284
49.861992,18.162834
49.861923,18.162824
49.861854,18.162814
49.861783,18.162805
49.861714,18.162796
49.861641,18.162787
49.861569,18.16278
49.861501,18.162774
49.861433,18.16277
49.861364,18.162765
49.861301,18.162763
49.861247,18.162765
49.861197,18.162768
49.861148,18.162772
49.861105,18.162774
49.861063,18.162766
49.861026,18.162735
49.861001,18.162672
49.860989,18.162591
49.860998,18.162504
49.861039,18.162413
49.861095,18.162335
49.861157,18.162265
49.861219,18.162182
49.861278,18.162084
49.861332,18.161976
49.861374,18.161855
49.861412,18.161727
49.861448,18.161587
49.861482,18.161443
49.861511,18.161298
49.861541,18.161153
49.861562,18.161011
49.861579,18.160871
49.86159,18.160726
49.861594,18.160578
49.861597,18.16042
49.861593,18.160257
49.861581,18.160093
49.861563,18.159932
49.861554,18.159785
49.861561,18.159647
49.861582,18.159515
49.861615,18.159381
49.861655,18.159253
49.861707,18.15913
49.861769,18.159016
49.861841,18.158907
49.861919,18.158807
49.862002,18.158714
49.862086,18.158631
49.862163,18.158557
49.862226,18.158479
49.862265,18.158398
49.86228,18.15832
49.86227,18.158232
49.862237,18.158161
49.862179,18.158106
49.862111,18.158075
49.862047,18.158075
49.861982,18.158102
49.861906,18.158138
49.86183,18.158169
49.861752,18.158185
49.86167,18.158189
49.861591,18.158177
49.861516,18.158159
49.86144,18.158144
49.861363,18.158125
49.86128,18.158106
49.861195,18.158091
49.861108,18.158076
49.861019,18.158055
49.860928,18.158031
49.860837,18.158
49.860739,18.157959
49.860642,18.157911
49.86055,18.157854
49.860461,18.15779
49.860367,18.157716
49.860277,18.157642
49.860188,18.157572
49.8601,18.157504
49.860016,18.157432
49.859941,18.157359
49.859874,18.157292
49.859814,18.157228
49.859763,18.157153
49.859727,18.157065
49.859702,18.156966
49.859692,18.156862
49.85969,18.156764
49.859687,18.156665
49.859687,18.156573
49.859686,18.156482
49.859684,18.156397
49.859688,18.156313
49.859702,18.156228
49.859729,18.156143
49.859764,18.156069
49.85981,18.155997
49.859859,18.155924
49.859909,18.155851
49.859965,18.155785
49.860025,18.155725
49.860088,18.155664
49.860151,18.155598
49.860213,18.155527
49.860271,18.155459
49.860325,18.155394
49.860378,18.155331
49.860429,18.155261
49.860474,18.155181
49.860517,18.1551
49.860561,18.155028
49.860605,18.154958
49.86065,18.154893
49.860698,18.154837
49.860748,18.154777
49.860798,18.154702
49.860846,18.154612
49.860893,18.154525
49.860938,18.154444
49.860976,18.15437
49.861007,18.15429
49.861034,18.154206
49.861055,18.154108
49.861074,18.154005
49.861095,18.153906
49.861117,18.153809
49.861141,18.153716
49.861165,18.153621
49.861189,18.153529
49.861212,18.153434
49.861235,18.153337
49.861255,18.153235
49.861278,18.153131
49.861294,18.153027
49.861305,18.15292
49.861315,18.152813
49.861318,18.152711
49.861324,18.152607
49.861336,18.1525
49.86135,18.152393
49.861367,18.15229
49.861388,18.152193
49.861413,18.152096
49.861434,18.152003
49.861456,18.151913
49.861477,18.151828
49.861502,18.151743
49.861527,18.151657
49.861552,18.151576
49.861573,18.151496
49.861588,18.151412
49.861603,18.151332
49.861616,18.151257
49.861621,18.151179
49.86162,18.151103
49.861614,18.151027
49.86161,18.150956
49.861611,18.150898
49.86161,18.150841
49.86161,18.150792
49.861608,18.150758
49.861607,18.150739
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861606,18.150736
49.861608,18.15073
49.861608,18.15071
49.861608,18.15068
49.861614,18.15063
49.861619,18.150563
49.86162,18.150483
49.861622,18.150391
49.861627,18.150293
49.861635,18.150198
49.861649,18.150103
49.861669,18.150013
49.861692,18.149928
49.861717,18.149847
49.861741,18.149761
49.861766,18.149676
49.861793,18.149595
49.86182,18.149519
49.86185,18.149446
49.861882,18.149377
49.861914,18.149315
49.861946,18.149257
49.861974,18.149202
49.861998,18.149148
49.862016,18.149096
49.862027,18.149047
49.86203,18.148991
49.862023,18.148943
49.862007,18.148901
49.861986,18.148846
49.861973,18.148771
49.861968,18.148688
49.861964,18.148592
49.861963,18.148488
49.861963,18.148383
49.861971,18.148272
49.861985,18.148156
49.862004,18.148044
49.862028,18.147938
49.862057,18.147842
49.862092,18.147751
49.862133,18.14767
49.862184,18.147599
49.862238,18.147535
49.862293,18.147478
49.862351,18.14742
49.862409,18.147364
49.862467,18.147308
49.862523,18.147255
49.862579,18.147207
49.862634,18.147164
49.86269,18.147129
49.862741,18.147099
49.862792,18.147071
49.862843,18.147042
49.862893,18.147011
49.862945,18.146983
49.862999,18.146965
49.863051,18.146949
49.863104,18.146928
49.863157,18.146908
49.863212,18.146889
49.863267,18.14687
49.863315,18.146857
49.863362,18.146846
49.863414,18.14682
49.86347,18.14679
49.863524,18.146758
49.863579,18.146723
49.863633,18.146692
49.863681,18.146649
49.863727,18.146602
49.863772,18.146553
49.863816,18.146494
49.863855,18.146426
49.863893,18.146358
49.863928,18.146287
49.863963,18.146217
49.863995,18.146145
49.864027,18.146071
49.864056,18.145994
49.864082,18.145916
49.864106,18.145837
49.864129,18.145758
49.864149,18.145681
49.864166,18.145608
49.864177,18.145527
49.864182,18.145432
49.864187,18.145334
49.864196,18.145232
49.864207,18.145127
49.864217,18.145019
49.864228,18.144912
49.864239,18.144803
49.864248,18.144691
49.864258,18.144578
49.864273,18.144466
49.864287,18.144355
49.864299,18.144249
49.864311,18.144141
49.864322,18.144029
49.864333,18.143918
49.864347,18.143815
49.86436,18.143714
49.864372,18.143616
49.864384,18.143521
49.864399,18.143427
49.864415,18.143332
49.86443,18.143239
49.864441,18.143147
49.86445,18.143058
49.864457,18.142968
49.864465,18.142873
49.864473,18.142774
49.864483,18.14267
49.864493,18.142567
49.864504,18.142463
49.864518,18.142358
49.864533,18.142253
49.864549,18.14215
49.86456,18.142041
49.86457,18.141935
49.864582,18.141828
49.864592,18.141722
49.864602,18.141618
49.864612,18.141512
49.864619,18.141406
49.864624,18.141295
49.864631,18.141185
49.864641,18.141082
49.864647,18.14098
49.864654,18.140882
49.864661,18.140786
49.864669,18.140693
49.864675,18.140599
49.86468,18.140506
49.864688,18.140413
49.864699,18.140326
49.864711,18.140246
49.864723,18.140175
49.864736,18.140108
49.864745,18.140042
49.864755,18.139981
49.864763,18.13992
49.864769,18.139863
49.864776,18.139804
49.864783,18.139744
49.864789,18.139689
49.864794,18.139634
49.864798,18.139578
49.864804,18.13952
49.864808,18.139465
49.864811,18.139413
49.864813,18.139357
49.864814,18.139301
49.864815,18.139244
49.864814,18.139192
49.864809,18.139139
49.864803,18.139088
49.864797,18.139036
49.864791,18.138986
49.864786,18.138937
49.864779,18.138889
49.864772,18.138841
